time;duration;id;artist;title;hook;cover
2024-10-18 00:00:04;171;30589606;Ben E. King;Spanish Harlem;https://hooksswr-a.akamaihd.net/99005/1735444.m.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.46792641?stationid=28465
2024-10-18 00:05:39;198;30589617;Dire Straits;Walk of life;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2024-10-18 00:08:58;231;30589621;Elton John;Daniel;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2024-10-18 00:13:40;225;30589624;Caro Emerald;A night like this;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2024-10-18 00:17:21;154;30589629;Christie;Yellow river;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2024-10-18 00:20:04;185;30589632;Marti Webb;Take that look off your face;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2024-10-18 00:23:08;124;30589635;Sam Cooke;Wonderful world;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2024-10-18 00:25:50;220;30589638;Nena;Liebe ist;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2024-10-18 00:29:28;260;30589642;Paul Young;Everytime you go away;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2024-10-18 00:36:03;197;30589648;Dawn;Tie a yellow ribbon;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2024-10-18 00:39:18;251;30589650;Tina Turner;On silent wings;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2024-10-18 00:43:32;229;30589656;The Moody Blues;Your wildest dreams;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2024-10-18 00:48:08;212;30589658;Peter Maffay;Sonne in der Nacht;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2024-10-18 00:51:30;175;30589663;Buggles;Video killed the radio star;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2024-10-18 00:54:49;208;30589668;Fiction Factory;Feels like heaven;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
2024-10-18 00:57:51;168;30589671;The Beach Boys;God only knows;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28465
