time;duration;id;artist;title;hook;cover
2025-06-28 00:00:01;281;31684369;The Goo Goo Dolls;Iris;https://hooks.swr.de/99005/M0081940.014.mp3;https://onair.swr.de/covers/swr/swrhfdb1.KONF.8687198?stationid=28466
2025-06-28 00:05:03;197;31684390;Kool & The Gang;Fresh;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-06-28 00:08:20;253;31684399;The Eagles;Lyin' eyes;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-06-28 00:13:12;245;31684403;Black;Everything's coming up roses;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-06-28 00:17:16;232;31684410;Gary Moore;Still got the Blues (for you);no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-06-28 00:21:51;188;31684417;Namika;Lieblingsmensch;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-06-28 00:24:59;189;31684422;Alvaro Soler;Magia;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-06-28 00:28:08;205;31684427;Whitney Houston;Saving all my love for you;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-06-28 00:33:18;203;31684436;a-ha;Crying in the rain;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-06-28 00:36:40;194;31684446;Johnny Hates Jazz;Shattered dreams;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-06-28 00:39:40;230;31684450;Hot Chocolate;Every 1's a winner;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-06-28 00:45:07;260;31684462;Billy Idol;I'm your hero;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-06-28 00:49:23;214;31684468;Marc Almond;The days of Pearly Spencer;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-06-28 00:54:00;168;31684479;Simon & Garfunkel;I am a rock;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-06-28 00:56:45;216;31684482;Tina Turner;Let's stay together;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
2025-06-28 01:05:03;218;31684496;Cyndi Lauper;Girls just want to have fun;no hook;https://onair.swr.de/covers/swr/fallback?stationid=28466
